molecule_chembl_id,canonical_smiles,standard_value,standard_units
CHEMBL5849595,Cc1c(OCCNCCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,2800.0,nM
CHEMBL5965551,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,5100.0,nM
CHEMBL6021270,COc1nnc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,19000.0,nM
CHEMBL5936875,Cc1c(OCCNCCCF)ncnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,5900.0,nM
CHEMBL5959655,Cc1c(OCCNCCCF)ncnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,11000.0,nM
CHEMBL5788221,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCN(C)CCCF)c2F)N1CC1(F)COC1,4300.0,nM
CHEMBL6006710,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,4500.0,nM
CHEMBL5927039,FC(F)(F)c1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,9800.0,nM
CHEMBL5927039,FC(F)(F)c1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,7600.0,nM
CHEMBL5942188,FC1(F)CN(CCc2ccccc2)CCC1Nc1ncnc2[nH]ncc12,71000.0,nM
CHEMBL5812198,Fc1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,16300.0,nM
CHEMBL5817627,Cc1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,21900.0,nM
CHEMBL5817627,Cc1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,15500.0,nM
CHEMBL5831678,FC(F)c1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,3500.0,nM
CHEMBL6006710,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,4500.0,nM
CHEMBL5787584,Cc1ccc(COC(=O)N2CC[C@H](CNc3nccn4cnnc34)C(F)(F)C2)cc1,40000.0,nM
CHEMBL5877238,Cc1ccc(COC(=O)N2CC[C@@H](CNc3ncc4cn[nH]c4n3)C(F)(F)C2)cc1,6800.0,nM
CHEMBL5886852,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)NC)c1ccccc1,33000.0,nM
CHEMBL6048972,CNCC(Cc1ccccc1CO)c1ccc2ccccc2c1,15000.0,nM
CHEMBL5759494,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(N)=O)c1ccccc1,33000.0,nM
CHEMBL5885108,CN1CO[C@H](c2ccccc2)[C@@H](c2ccc3ccccc3c2)C1,11000.0,nM
CHEMBL5919524,CNC[C@@H](Cc1ccccc1)c1ccc2ccccc2c1,6500.0,nM
CHEMBL5851134,CCNC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,25000.0,nM
CHEMBL5905823,CNC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1ccncc1Cl,33000.0,nM
CHEMBL5929452,CNC[C@H](c1ccc2ccccc2c1)[C@H](F)c1ccccc1,9500.0,nM
CHEMBL5915068,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1,9100.0,nM
CHEMBL6032995,CNC[C@H](c1ccc2ccccc2c1)[C@@H](F)c1ccccc1,11000.0,nM
CHEMBL5969329,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccncc1,8400.0,nM
CHEMBL5877774,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)NC1CC1)c1ccccc1,19000.0,nM
CHEMBL5920601,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)NCCO)c1ccccc1,33000.0,nM
CHEMBL6033654,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1F,12000.0,nM
CHEMBL5989415,CNCC(c1ccc(Br)c(Cl)c1)[C@H](O)c1ccccc1,5000.0,nM
CHEMBL5769402,CNCC(Cc1ccccc1F)c1ccc2ccccc2c1,7900.0,nM
CHEMBL5981380,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCc1cc(C)on1)c1ccccc1,4600.0,nM
CHEMBL5814744,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CC[C@H](O)C1)c1ccccc1,33000.0,nM
CHEMBL5982233,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCc1cc(C)no1)c1ccccc1,4700.0,nM
CHEMBL5838979,CNC[C@H](c1ccc(Br)c(Cl)c1)[C@@H](O)c1ccccc1,23000.0,nM
CHEMBL6065442,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCc1noc(C)n1)c1ccccc1,15000.0,nM
CHEMBL6049140,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CCOCC1)c1ccccc1,21000.0,nM
CHEMBL5788619,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(N)c1,33000.0,nM
CHEMBL5832603,CNCC(c1ccc2ccccc2c1)[C@H](CO)c1ccccc1,33000.0,nM
CHEMBL5925065,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccc(Cl)nc1,7500.0,nM
CHEMBL5992805,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1C,15000.0,nM
CHEMBL5924087,CCCNC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,11000.0,nM
CHEMBL6024071,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CCC1)c1ccccc1,29000.0,nM
CHEMBL5747720,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCCO)c1ccccc1,22000.0,nM
CHEMBL5983313,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N(C)C)c1ccccc1,33000.0,nM
CHEMBL5929540,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CC[C@@H](O)C1)c1ccccc1,33000.0,nM
CHEMBL5975800,CCOC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,13000.0,nM
CHEMBL5769402,CNCC(Cc1ccccc1F)c1ccc2ccccc2c1,6200.0,nM
CHEMBL5987298,CNCC(c1ccc2ccccc2c1)C(OC)c1ccccc1,12000.0,nM
CHEMBL5893791,CNCC(Cc1ccccc1C)c1ccc2ccccc2c1,8200.0,nM
CHEMBL5978682,CNCC(Cc1cccs1)c1ccc2ccccc2c1,4100.0,nM
CHEMBL6004053,C[C@](CN)(Cc1cccnc1)c1ccc2ccccc2c1,27000.0,nM
CHEMBL5882181,CNC[C@H](c1ccc(Br)c(Cl)c1)[C@H](O)c1ccccc1,7100.0,nM
CHEMBL5748389,CNC[C@@H](Cc1ccc(C)s1)c1ccc2ccccc2c1,3300.0,nM
CHEMBL5984831,CNC[C@H](c1ccc2ccccc2c1)[C@H](OC)c1ccccc1,20000.0,nM
CHEMBL6005366,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccs1,4800.0,nM
CHEMBL5798072,CNCC(Cc1cccnc1)c1ccc2ccccc2c1,33000.0,nM
CHEMBL6024057,CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1cccnc1,25000.0,nM
CHEMBL6004223,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CCCC1)c1ccccc1,17000.0,nM
CHEMBL5877282,CNCC(Cc1ccccc1O)c1ccc2ccccc2c1,12000.0,nM
CHEMBL5817730,CNCC(c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1,9800.0,nM
CHEMBL5992805,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1C,22000.0,nM
CHEMBL5769554,CNCC(Cc1ccccc1OC)c1ccc2ccccc2c1,4700.0,nM
CHEMBL5849289,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccc(Cl)s1,2100.0,nM
CHEMBL5987269,CNC[C@@H](Cc1cccnc1)c1ccc(Cl)c(Cl)c1,21000.0,nM
CHEMBL5931271,CNC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1F,28000.0,nM
CHEMBL5994278,CNC[C@H](c1ccc2ccccc2c1)[C@@H](Cl)c1ccccc1,9800.0,nM
CHEMBL6017561,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccnc1,25000.0,nM
CHEMBL5852793,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(N)c1,33000.0,nM
CHEMBL6057078,c1ccc([C@@H]2OCCNC[C@H]2c2ccc3ccccc3c2)cc1,20000.0,nM
CHEMBL5800254,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1[N+](=O)[O-],19000.0,nM
CHEMBL5998115,CNCC(CCc1ccccc1)[C@H](O)c1ccccc1,15000.0,nM
CHEMBL5925642,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCc1nc(C)no1)c1ccccc1,15000.0,nM
CHEMBL5877282,CNCC(Cc1ccccc1O)c1ccc2ccccc2c1,9500.0,nM
CHEMBL6000873,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1,31000.0,nM
CHEMBL5783150,CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccn1,33000.0,nM
CHEMBL5884650,CNCC(c1ccc(F)c(Cl)c1)[C@H](O)c1ccccc1,31000.0,nM
CHEMBL5798072,CNCC(Cc1cccnc1)c1ccc2ccccc2c1,20000.0,nM
CHEMBL5904229,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(Br)c1,3000.0,nM
CHEMBL5809105,CN1CCO[C@H](c2ccccc2)[C@@H](c2ccc3ccccc3c2)C1,4500.0,nM
CHEMBL5783622,CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1F,12000.0,nM
CHEMBL6020570,CNCC(Cc1cccnc1)c1ccc(Cl)c(Cl)c1,33000.0,nM
CHEMBL5992787,CN(C)C[C@H](c1ccc2ccccc2c1)[C@H](N)c1ccccc1,19000.0,nM
CHEMBL5756427,CN(C)C[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,4300.0,nM
CHEMBL5932959,CNCC(C[C@H](O)c1ccccc1)c1ccc2ccccc2c1,21000.0,nM
CHEMBL6049222,CN(C)CC(C)(c1ccc2ccccc2c1)C(O)c1ccccc1,850.0,nM
CHEMBL5939079,CNC[C@H](c1ccc2ccccc2c1)[C@H](N)c1ccccc1,17000.0,nM
CHEMBL1189841,NC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1,23000.0,nM
CHEMBL5992117,CN(C)C[C@H](c1ccc2ccccc2c1)[C@H](OCCO)c1ccccc1,6600.0,nM
CHEMBL6048972,CNCC(Cc1ccccc1CO)c1ccc2ccccc2c1,12000.0,nM
CHEMBL5867930,NCC(c1ccc2ccccc2c1)[C@@H](O)c1ccccc1,31000.0,nM
CHEMBL5804826,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cncc(OC)c1,33000.0,nM
CHEMBL5828171,CNC[C@H](C[C@H](O)c1ccccc1)c1ccc2ccccc2c1,13000.0,nM
CHEMBL5902735,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(NC(C)=O)c1,33000.0,nM
CHEMBL5902505,NC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1ccncc1Cl,33000.0,nM
CHEMBL5752510,CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1F,33000.0,nM
CHEMBL5955713,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1SC,8000.0,nM
CHEMBL5837722,CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(NC(C)=O)c1,33000.0,nM
CHEMBL5783150,CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccn1,33000.0,nM
CHEMBL5812253,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1-c1cccs1,21000.0,nM
CHEMBL5839575,CNC[C@@H](c1ccc(Br)c(Cl)c1)[C@@H](O)c1ccccc1,6800.0,nM
CHEMBL5838051,CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1,11000.0,nM
CHEMBL5801249,NC[C@@H](c1ccc2ccccc2c1)C(O)c1ccncc1Cl,24000.0,nM
CHEMBL5769554,CNCC(Cc1ccccc1OC)c1ccc2ccccc2c1,4700.0,nM
CHEMBL5893791,CNCC(Cc1ccccc1C)c1ccc2ccccc2c1,6200.0,nM
CHEMBL5995318,CN(C)C[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccs1,3100.0,nM
CHEMBL6011637,CNC[C@H](c1ccc2ccccc2c1)[C@H](OC)c1ccc2c(c1)OCO2,5400.0,nM
CHEMBL6048577,NCC(Cc1ccccc1F)c1ccc2ccccc2c1,7800.0,nM
CHEMBL5854009,CNCC(Cc1ccc(C)s1)c1ccc2ccccc2c1,3100.0,nM
CHEMBL5877069,CNC[C@H](Cc1ccccc1O)c1ccc2ccccc2c1,6100.0,nM
CHEMBL5920469,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccc2c(c1)OCCO2,15000.0,nM
CHEMBL5954037,CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1cccs1,6100.0,nM
CHEMBL5796076,CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccc2c(c1)OCCO2,11000.0,nM
CHEMBL5866440,CNC[C@H](c1ccc2ccccc2c1)[C@H](Cl)c1ccccc1,15000.0,nM
CHEMBL6055278,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(I)c1,3800.0,nM
CHEMBL5954657,CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccsc1,1600.0,nM
CHEMBL5831041,CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(SC)c1,2200.0,nM
CHEMBL6003284,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1SC,4100.0,nM
CHEMBL5994098,CCc1ccccc1[C@@H](O)[C@H](CNC)c1ccc(Cl)c(Cl)c1,4400.0,nM
CHEMBL5865081,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1OC,8000.0,nM
CHEMBL6063379,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1I,4100.0,nM
CHEMBL5875051,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(I)c1,3800.0,nM
CHEMBL6059551,CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(OC)n1,12000.0,nM
CHEMBL6010382,CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](OC)c1cccc(NS(=O)(=O)C(F)(F)F)c1,4700.0,nM
CHEMBL4227444,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,8800.0,nM
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,13000.0,nM
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,470.0,nM
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,69000.0,nM
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,21000.0,nM
CHEMBL5822634,CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,32000.0,nM
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5400.0,nM
CHEMBL6006710,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,4500.0,nM
CHEMBL6016138,FC(F)(CN1CCC(Nc2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cn1,7000.0,nM
CHEMBL5812119,Cc1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)nc1,11400.0,nM
CHEMBL6006180,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)nc1,9500.0,nM
CHEMBL6052945,Cc1cnc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cn1,13800.0,nM
CHEMBL5841669,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cn1,6000.0,nM
CHEMBL6025725,Cc1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cn1,28000.0,nM
CHEMBL5821714,Fc1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ccc34)CC2)cc1,4500.0,nM
CHEMBL5978414,Cc1ncnn1Cc1cn(-c2ccc(Cl)cc2)nn1,14300.0,nM
CHEMBL6010490,Clc1ccc(-n2cc(Cn3ncnc3C3CCCC3)nn2)cc1,12500.0,nM
CHEMBL5778585,CCCc1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,46.6,nM
CHEMBL5763605,CC(C)c1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,77.4,nM
CHEMBL6051432,Cc1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,38.4,nM
CHEMBL5965398,CCc1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,25.8,nM
CHEMBL5771198,Clc1ccc(-n2cc(Cn3ccnc3Cl)nn2)cc1,9930.0,nM
CHEMBL5893534,CCCCc1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,38.9,nM
CHEMBL5829328,OCc1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,573.0,nM
CHEMBL5790288,Clc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1,95.8,nM
CHEMBL6008481,CC(C)(C)c1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,7200.0,nM
CHEMBL6047990,Cc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,4.92,nM
CHEMBL5839468,CCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,4.65,nM
CHEMBL5753096,CCCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,7.67,nM
CHEMBL6027892,CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,7.4,nM
CHEMBL5976049,Clc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1Cl,17.9,nM
CHEMBL5989582,CCCCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,6.84,nM
CHEMBL5765415,CC(C)(C)c1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,526.0,nM
CHEMBL5755454,Clc1ccc(-n2cc(Cn3ccnc3C3CCC3)nn2)cc1Cl,7.58,nM
CHEMBL5804405,OCCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,17.2,nM
CHEMBL5804885,FCCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,26.2,nM
CHEMBL5990369,CCc1nccn1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,5.02,nM
CHEMBL5764399,CCCc1nccn1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,9.84,nM
CHEMBL5969915,Fc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1Cl,28.3,nM
CHEMBL5823395,CCCCc1nccn1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,7.68,nM
CHEMBL5893677,Cc1nccn1Cc1cn(-c2ccc(Cl)cc2Cl)nn1,778.0,nM
CHEMBL5912187,Cc1nccn1Cc1cn(-c2ccc(Cl)c(F)c2)nn1,21.2,nM
CHEMBL5909487,Cc1nccn1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,7.01,nM
CHEMBL5746192,COc1cc(F)ccc1-n1cc(Cn2ccnc2C)nn1,1180.0,nM
CHEMBL5875561,Cc1ccc(-n2cc(Cn3ccnc3C)nn2)cc1F,26.5,nM
CHEMBL5904342,Cc1cc(-n2cc(Cn3ccnc3C)nn2)ccc1F,5.32,nM
CHEMBL5971419,Cc1cc(-n2cc(Cn3ccnc3C)nn2)ccc1Cl,1.64,nM
CHEMBL5771854,Cc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)(F)F)c2)nn1,11.9,nM
CHEMBL5863797,Cc1nccn1Cc1cn(-c2cccc(OC(F)(F)F)c2)nn1,7.21,nM
CHEMBL5818494,Cc1nccn1Cc1cn(-c2cccc(C(F)(F)F)c2)nn1,17.4,nM
CHEMBL5757923,Cc1nccn1Cc1cn(-c2ccc(C(F)(F)F)cc2)nn1,46.0,nM
CHEMBL5794270,Clc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)c(Cl)c1,1620.0,nM
CHEMBL5808148,Fc1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1Cl,31.7,nM
CHEMBL5778781,COc1cc(F)ccc1-n1cc(Cn2ccnc2C2CC2)nn1,3320.0,nM
CHEMBL6033368,Cc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1F,87.1,nM
CHEMBL6000376,Cc1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1F,15.1,nM
CHEMBL6024609,Cc1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1Cl,12.4,nM
CHEMBL6035199,FC(F)(F)c1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1Cl,38.0,nM
CHEMBL5808304,FC(F)(F)Oc1cccc(-n2cc(Cn3ccnc3C3CC3)nn2)c1,34.5,nM
CHEMBL5961464,FC(F)(F)c1cccc(-n2cc(Cn3ccnc3C3CC3)nn2)c1,91.6,nM
CHEMBL5742311,FC(F)(F)c1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1,173.0,nM
CHEMBL6028836,CCc1nccn1Cc1cn(-c2ccc(Cl)c(C)c2)nn1,1.84,nM
CHEMBL5986147,Cc1cc(-n2cc(Cn3ccnc3C(C)C)nn2)ccc1Cl,4.47,nM
CHEMBL6021933,CCc1nccn1Cc1cn(-c2cccc(OC(F)(F)F)c2)nn1,11.4,nM
CHEMBL5941301,CC(C)c1nccn1Cc1cn(-c2cccc(OC(F)(F)F)c2)nn1,32.7,nM
CHEMBL5951589,Cc1cc(-n2cc(Cn3ccnc3CCO)nn2)ccc1Cl,6.9,nM
CHEMBL6052379,Cc1cc(-n2cc(Cn3ccnc3CCF)nn2)ccc1Cl,13.5,nM
CHEMBL5893563,Cc1nccn1Cc1cn(-c2cccc(C3CC3)c2)nn1,15.9,nM
CHEMBL5853493,Cc1nccn1Cc1cn(-c2cccc(S(C)(=O)=O)c2)nn1,615.0,nM
CHEMBL5964323,OCCc1nccn1Cc1cn(-c2cccc(C3CC3)c2)nn1,41.1,nM
CHEMBL5961333,CS(=O)(=O)c1cccc(-n2cc(Cn3ccnc3CCO)nn2)c1,1400.0,nM
CHEMBL5908489,CS(=O)(=O)c1cccc(-n2cc(Cn3ccnc3CCF)nn2)c1,2680.0,nM
CHEMBL5987086,Cc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,3.83,nM
CHEMBL6000305,Fc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1C(F)F,16.2,nM
CHEMBL5877886,CCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,4.11,nM
CHEMBL6044807,CC(C)c1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,11.0,nM
CHEMBL5968571,CCCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,3.4,nM
CHEMBL5798112,CCCCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,4.29,nM
CHEMBL5939964,CC(C)(C)c1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,131.0,nM
CHEMBL6040464,OCCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,14.5,nM
CHEMBL6026134,Cc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,3.37,nM
CHEMBL6034751,FC(F)c1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1Cl,15.4,nM
CHEMBL6004953,CCc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,2.43,nM
CHEMBL5898921,CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,5.24,nM
CHEMBL5750166,Cc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,1.2,nM
CHEMBL5868410,FC(F)Oc1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1Cl,3.91,nM
CHEMBL5840390,CC(C)(C)c1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,72.9,nM
CHEMBL6006629,CCc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,1.6,nM
CHEMBL5770484,CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,3.12,nM
CHEMBL5838864,OCCc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,2.26,nM
CHEMBL5965720,FCCc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,6.02,nM
CHEMBL5905884,Cc1nccn1Cc1cn(-c2ccc(F)c(OC(F)F)c2)nn1,1.9,nM
CHEMBL6064693,OCCc1nccn1Cc1cn(-c2ccc(F)c(OC(F)F)c2)nn1,4.26,nM
CHEMBL5962619,Cc1nccn1Cc1cn(-c2cc(F)cc(C(F)F)c2)nn1,25.9,nM
CHEMBL5765871,OCCc1nccn1Cc1cn(-c2cc(F)cc(C(F)F)c2)nn1,136.0,nM
CHEMBL5946347,FCCc1nccn1Cc1cn(-c2cc(F)cc(C(F)F)c2)cn1,186.0,nM
CHEMBL5909140,Cc1nccn1Cc1cn(-c2ccc(F)c(C(C)(F)F)c2)nn1,4.05,nM
CHEMBL5834447,CC(F)(F)c1cc(-n2cc(Cn3ccnc3CCO)nn2)ccc1F,8.08,nM
CHEMBL5969195,Cn1nccc1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,4320.0,nM
CHEMBL6063759,Nc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,0.52,nM
CHEMBL5792092,Nc1nccn1Cc1cn(-c2cc(F)cc(C(F)F)c2)nn1,2.13,nM
CHEMBL5956282,Nc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,0.65,nM
CHEMBL5858906,Nc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,0.48,nM
CHEMBL5870278,CC(F)(F)c1cc(-n2cc(Cn3ccnc3N)nn2)ccc1F,0.51,nM
CHEMBL5878770,Fc1ccc(-n2cc(Cc3cc[nH]n3)nn2)cc1C(F)F,236.0,nM
CHEMBL5960420,Cc1nc2ccccc2n1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,141.0,nM
CHEMBL5843847,OCCc1nccn1Cn1cc(-c2ccc(S(F)(F)(F)(F)F)cc2)nn1,263.0,nM
CHEMBL5978414,Cc1ncnn1Cc1cn(-c2ccc(Cl)cc2)nn1,14300.0,nM
CHEMBL6010490,Clc1ccc(-n2cc(Cn3ncnc3C3CCCC3)nn2)cc1,12500.0,nM
CHEMBL5778585,CCCc1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,46.6,nM
